id|name|has_tono_records|video_id|type_id|version|creation_began|creation_finished|offset|duration|location
622136|Jul på Studentrådet del 13|f|622136|2|1|2011-09-05 18:42:36.340546||0|466.24|http://frontend.frikanalen.tv/media/1568/broadcast/orig_JPS_EP13.avi
622137|Jul på Studentrådet del 14|f|622137|2|1|2011-09-05 18:42:36.340546||0|560.44|http://frontend.frikanalen.tv/media/1569/broadcast/orig_JPS_EP14.avi
622138|Jul på Studentrådet del 15|f|622138|2|1|2011-09-05 18:42:36.340546||0|419.88|http://frontend.frikanalen.tv/media/1570/broadcast/orig_JPS_EP15.avi
622139|Jul på Studentrådet del 16|f|622139|2|1|2011-09-05 18:42:36.340546||0|509.24|http://frontend.frikanalen.tv/media/1571/broadcast/orig_JPS_EP16.avi
622140|Jul på Studentrådet del 17|f|622140|2|1|2011-09-05 18:42:36.340546||0|511.12|http://frontend.frikanalen.tv/media/1572/broadcast/orig_JPS_EP17.avi
622141|Jul på Studentrådet del 18|f|622141|2|1|2011-09-05 18:42:36.340546||0|555.08|http://frontend.frikanalen.tv/media/1573/broadcast/orig_JPS_EP18.avi
622142|Jul på Studentrådet del 19|f|622142|2|1|2011-09-05 18:42:36.340546||0|524.08|http://frontend.frikanalen.tv/media/1574/broadcast/orig_JPS_EP19.avi
622143|Jul på Studentrådet del 20|f|622143|2|1|2011-09-05 18:42:36.340546||0|450.24|http://frontend.frikanalen.tv/media/1575/broadcast/orig_JPS_EP20.avi
622144|Jul på Studentrådet del 21|f|622144|2|1|2011-09-05 18:42:36.340546||0|422.4|http://frontend.frikanalen.tv/media/1576/broadcast/orig_Jul paa Studentraadet del 21.avi
622145|Jul på Studentrådet del 22|f|622145|2|1|2011-09-05 18:42:36.340546||0|443.4|http://frontend.frikanalen.tv/media/1577/broadcast/orig_JPS_EP22.avi
622146|Jul på Studentrådet del 23|f|622146|2|1|2011-09-05 18:42:36.340546||0|458.08|http://frontend.frikanalen.tv/media/1578/broadcast/orig_Jul på studentrådet del 23.avi
622147|Jul på Studentrådet del 24|f|622147|2|1|2011-09-05 18:42:36.340546||0|377|http://frontend.frikanalen.tv/media/1579/broadcast/orig_Jul på Studentrådet del 24.avi
622200|Aagot sitt hopp|f|622200|2|1|2011-09-05 18:42:36.340546||0|463.12|http://frontend.frikanalen.tv/media/1731/broadcast/orig_Aagot hopp del 2.avi
622226|Medieinsp. - Åpning|f|622226|2|1|2011-09-05 18:42:36.340546||0|218.2|http://frontend.frikanalen.tv/media/2050/broadcast/orig_medieinspektørene del 1.avi
